district,sector,cell,village
Gasabo,Jali,Buhiza ,Nyamugali
Gasabo,Jali,Buhiza ,Nyarubuye
Gasabo,Jali,Muko,Gahinga
Gasabo,Jali,Muko,Gatare
Gasabo,Jali,Muko,Umunyinya
Gasabo,Jali,Nkusi,Agatwa
Gasabo,Jali,Nkusi,Kabagina
Gasabo,Jali,Nkusi,Kajevuba
Gasabo,Jali,Nkusi,Kigarama
Gasabo,Jali,Nkusi,Nyagasayo
Gasabo,Jali,Nyabuliba,Nyaburira
Gasabo,Jali,Nyabuliba,Kirehe
Gasabo,Jali,Nyabuliba,Mataba
Gasabo,Jali,Nyabuliba,Nyarurembo
Gasabo,Jali,Nyabuliba,Rubona
Gasabo,Jali,Nyakabungo,Bwocya
Gasabo,Jali,Nyakabungo,Gitaba
Gasabo,Jali,Nyakabungo,Karenge
Gasabo,Jali,Nyakabungo,Rugina
Gasabo,Jali,Nyakabungo,Ruhihi
Gasabo,Jali,Nyamitanga,Agasharu
Gasabo,Jali,Nyamitanga,Agatare
Gasabo,Jali,Nyamitanga,Kabuga
Gasabo,Jali,Nyamitanga,Runyinya
Gasabo,Kacyiru,Kamatamu ,Amajyambere
Gasabo,Kacyiru,Kamatamu ,Bukinanyana
Gasabo,Kacyiru,Kamatamu ,Cyimana
Gasabo,Kacyiru,Kamatamu ,Gataba
Gasabo,Kacyiru,Kamatamu ,Itetero
Gasabo,Kacyiru,Kamatamu ,Kabare
Gasabo,Kacyiru,Kamatamu ,Kamuhire
Gasabo,Kacyiru,Kamatamu ,Karukamba
Gasabo,Kacyiru,Kamatamu ,Nyagacyamo
Gasabo,Kacyiru,Kamatamu ,Rwinzovu
Gasabo,Kacyiru,Kamatamu ,Urugwiro 
Gasabo,Kacyiru,Kamatamu ,Uruhongore
Gasabo,Kacyiru,Kamutwa,Agasaro
Gasabo,Kacyiru,Kamutwa,Gasharu
Gasabo,Kacyiru,Kamutwa,Inkingi
Gasabo,Kacyiru,Kamutwa,Kanserege
Gasabo,Kacyiru,Kamutwa,Kigugu
Gasabo,Kacyiru,Kamutwa,Ruganwa
Gasabo,Kacyiru,Kamutwa,Umuco
Gasabo,Kacyiru,Kamutwa,Umutekano
Gasabo,Kacyiru,Kamutwa,Urugero
Gasabo,Kacyiru,Kamutwa,Urwibutso
Gasabo,Kacyiru,Kibaza,Amahoro
Gasabo,Kacyiru,Kibaza,Bwiza
Gasabo,Kacyiru,Kibaza,Ihuriro
Gasabo,Kacyiru,Kibaza,Ineza
Gasabo,Kacyiru,Kibaza,Inyange
Gasabo,Kacyiru,Kibaza,Iriba
Gasabo,Kacyiru,Kibaza,Kabagari
Gasabo,Kacyiru,Kibaza,Ubumwe
Gasabo,Kacyiru,Kibaza,Umutako
Gasabo,Kacyiru,Kibaza,Urukundo
Gasabo,Kacyiru,Kibaza,Virunga
Gasabo,Kimihurura,Kamukina,Inyamibwa
Gasabo,Kimihurura,Kamukina,Isangano
Gasabo,Kimihurura,Kamukina,Isano
Gasabo,Kimihurura,Kamukina,Ituze
Gasabo,Kimihurura,Kamukina,Izuba
Gasabo,Kimihurura,Kamukina,Juru
Gasabo,Kimihurura,Kamukina,Nyenyeri
Gasabo,Kimihurura,Kamukina,Umurava
Gasabo,Kimihurura,Kamukina,Urumuri
Gasabo,Kimihurura,Kimihurura,Amahoro
Gasabo,Kimihurura,Kimihurura,Amajyambere
Gasabo,Kimihurura,Kimihurura,Imihigo
Gasabo,Kimihurura,Kimihurura,Intambwe
Gasabo,Kimihurura,Kimihurura,Mutara
Gasabo,Kimihurura,Kimihurura,Rugarama
Gasabo,Kimihurura,Kimihurura,Ubumwe
Gasabo,Kimihurura,Kimihurura,Umutekano
Gasabo,Kimihurura,Kimihurura,Urwego
Gasabo,Kimihurura,Rugando,Gasange
Gasabo,Kimihurura,Rugando,Gasasa
Gasabo,Kimihurura,Rugando,Marembo
Gasabo,Kimihurura,Rugando,Rebero
Gasabo,Kimihurura,Rugando,Taba
Gasabo,Kimironko,Bibare,Abatuje
Gasabo,Kimironko,Bibare,Amariza
Gasabo,Kimironko,Bibare,Imanzi
Gasabo,Kimironko,Bibare,Imena
Gasabo,Kimironko,Bibare,Imitari
Gasabo,Kimironko,Bibare,Inganji
Gasabo,Kimironko,Bibare,Ingenzi
Gasabo,Kimironko,Bibare,Ingeri
Gasabo,Kimironko,Bibare,Inshuti
Gasabo,Kimironko,Bibare,Intashyo
Gasabo,Kimironko,Bibare,Intwari
Gasabo,Kimironko,Bibare,Inyamibwa
Gasabo,Kimironko,Bibare,Inyange
Gasabo,Kimironko,Bibare,Ubwiza
Gasabo,Kimironko,Bibare,Umwezi
Gasabo,Kimironko,Kibagabaga,Akintwari
Gasabo,Kimironko,Kibagabaga,Buranga
Gasabo,Kimironko,Kibagabaga,Gasharu
Gasabo,Kimironko,Kibagabaga,Ibuhoro
Gasabo,Kimironko,Kibagabaga,Kageyo
Gasabo,Kimironko,Kibagabaga,Kamahinda
Gasabo,Kimironko,Kibagabaga,Karisimbi
Gasabo,Kimironko,Kibagabaga,Karongi
Gasabo,Kimironko,Kibagabaga,Nyirabwana
Gasabo,Kimironko,Kibagabaga,Ramiro
Gasabo,Kimironko,Kibagabaga,Rindiro
Gasabo,Kimironko,Kibagabaga,Rugero
Gasabo,Kimironko,Kibagabaga,Rukurazo
Gasabo,Kimironko,Kibagabaga,Urumuri
Gasabo,Kimironko,Nyagatovu ,Ibukinanyana
Gasabo,Kimironko,Nyagatovu ,Ibuhoro
Gasabo,Kimironko,Nyagatovu ,Ijabiro
Gasabo,Kimironko,Nyagatovu ,Isangano
Gasabo,Kimironko,Nyagatovu ,Itetero
Gasabo,Kimironko,Nyagatovu ,Urugwiro 
Gasabo,Kinyinya,Gacuriro,Agatare
Gasabo,Kinyinya,Gacuriro,Akanyamugabo
Gasabo,Kinyinya,Gacuriro,Akarambo
Gasabo,Kinyinya,Gacuriro,Akaruvusha
Gasabo,Kinyinya,Gacuriro,Bishikiri
Gasabo,Kinyinya,Gacuriro,Cyeru
Gasabo,Kinyinya,Gacuriro,Estate 2020
Gasabo,Kinyinya,Gacuriro,Kabuhunde Ii
Gasabo,Kinyinya,Gacuriro,Kirira
Gasabo,Kinyinya,Gacuriro,Urubanda
Gasabo,Kinyinya,Gacuriro,Urugarama
Gasabo,Kinyinya,Gasharu,Agatare
Gasabo,Kinyinya,Gasharu,Gasharu
Gasabo,Kinyinya,Gasharu,Kami
Gasabo,Kinyinya,Gasharu,Rwankuba
Gasabo,Kinyinya,Kagugu,Dusenyi
Gasabo,Kinyinya,Kagugu,Gicikiza
Gasabo,Kinyinya,Kagugu,Giheka
Gasabo,Kinyinya,Kagugu,Kabuhunde I
Gasabo,Kinyinya,Kagugu,Kadobogo
Gasabo,Kinyinya,Kagugu,Kagarama
Gasabo,Kinyinya,Kagugu,Muhororo
Gasabo,Kinyinya,Kagugu,Nyakabungo
Gasabo,Kinyinya,Kagugu,Rukingu
Gasabo,Kinyinya,Murama,Binunga
Gasabo,Kinyinya,Murama,Ngaruyinka
Gasabo,Kinyinya,Murama,Rusenyi
Gasabo,Kinyinya,Murama,Taba
Gasabo,Ndera,Bwiza ,Akarwasa
Gasabo,Ndera,Bwiza ,Akasemuromba
Gasabo,Ndera,Bwiza ,Bucyemba
Gasabo,Ndera,Bwiza ,Gasharu
Gasabo,Ndera,Bwiza ,Mukagarama
Gasabo,Ndera,Bwiza ,Ruhangare
Gasabo,Ndera,Cyaruzinge,Ayabakora
Gasabo,Ndera,Cyaruzinge,Cyaruzinge
Gasabo,Ndera,Cyaruzinge,Gashure
Gasabo,Ndera,Cyaruzinge,Gatare
Gasabo,Ndera,Cyaruzinge,Gisura
Gasabo,Ndera,Cyaruzinge,Karubibi
Gasabo,Ndera,Cyaruzinge,Mulindi
Gasabo,Ndera,Kibenga,Bahoze
Gasabo,Ndera,Kibenga,Berwa
Gasabo,Ndera,Kibenga,Buhoro
Gasabo,Ndera,Kibenga,Burunga
Gasabo,Ndera,Kibenga,Gitaraga
Gasabo,Ndera,Kibenga,Kira
Gasabo,Ndera,Kibenga,Nezerwa
Gasabo,Ndera,Kibenga,Rugazi
Gasabo,Ndera,Kibenga,Runyonza
Gasabo,Ndera,Kibenga,Tumurere
Gasabo,Ndera,Kibenga,Ururembo
Gasabo,Ndera,Masoro,Byimana
Gasabo,Ndera,Masoro,Kabeza
Gasabo,Ndera,Masoro,Masoro
Gasabo,Ndera,Masoro,Matwari
Gasabo,Ndera,Masoro,Mubuga
Gasabo,Ndera,Masoro,Munini
Gasabo,Ndera,Mukuyu,Akamusare
Gasabo,Ndera,Mukuyu,Akimana
Gasabo,Ndera,Mukuyu,Gasharu
Gasabo,Ndera,Mukuyu,Jurwe
Gasabo,Ndera,Mukuyu,Karambo
Gasabo,Ndera,Mukuyu,Kigabiro
Gasabo,Ndera,Mukuyu,Ruseno
Gasabo,Ndera,Rudashya,Kacyinyaga
Gasabo,Ndera,Rudashya,Kamahoro
Gasabo,Ndera,Rudashya,Munini
Gasabo,Ndera,Rudashya,Nyakagezi
Gasabo,Ndera,Rudashya,Ruhangare
Gasabo,Ndera,Rudashya,Ruhogo
Gasabo,Nduba,Butare,Kanani
Gasabo,Nduba,Butare,Kidahe
Gasabo,Nduba,Butare,Kigabiro
Gasabo,Nduba,Butare,Nyamurambi
Gasabo,Nduba,Butare,Nyarubuye
Gasabo,Nduba,Butare,Nyura
Gasabo,Nduba,Gasanze,Gatagara
Gasabo,Nduba,Gasanze,Kagarama
Gasabo,Nduba,Gasanze,Nyabitare
Gasabo,Nduba,Gasanze,Nyakabungo
Gasabo,Nduba,Gasanze,Nyarubande
Gasabo,Nduba,Gasanze,Uruhetse
Gasabo,Nduba,Gasura,Agacyamo
Gasabo,Nduba,Gasura,Gashinya
Gasabo,Nduba,Gasura,Gikombe
Gasabo,Nduba,Gasura,Kazi
Gasabo,Nduba,Gasura,Kigufi
Gasabo,Nduba,Gasura,Nyirakibehe
Gasabo,Nduba,Gasura,Uruhahiro
Gasabo,Nduba,Gatunga,Agasharu
Gasabo,Nduba,Gatunga,Amataba
Gasabo,Nduba,Gatunga,Burungero
Gasabo,Nduba,Gatunga,Karama
Gasabo,Nduba,Gatunga,Nyange
Gasabo,Nduba,Gatunga,Rebero
Gasabo,Nduba,Gatunga,Uruyange
Gasabo,Nduba,Muremure,Gatobotobo
Gasabo,Nduba,Muremure,Kibungo
Gasabo,Nduba,Muremure,Musezero
Gasabo,Nduba,Muremure,Nyaburoro
Gasabo,Nduba,Muremure,Taba
Gasabo,Nduba,Sha,Bikumba
Gasabo,Nduba,Sha,Gakizi
Gasabo,Nduba,Sha,Gatare
Gasabo,Nduba,Sha,Kamuyange
Gasabo,Nduba,Sha,Kigarama
Gasabo,Nduba,Sha,Ngara
Gasabo,Nduba,Shango,Akazi
Gasabo,Nduba,Shango,Kaduha
Gasabo,Nduba,Shango,Kamuhoza
Gasabo,Nduba,Shango,Mirambi
Gasabo,Nduba,Shango,Munini
Gasabo,Nduba,Shango,Ndanyoye
Gasabo,Nduba,Shango,Nyamigina
Gasabo,Nduba,Shango,Rugarama
Gasabo,Remera,Nyabisindu,Amarembo I
Gasabo,Remera,Nyabisindu,Amarembo Il
Gasabo,Remera,Nyabisindu,Gihogere
Gasabo,Remera,Nyabisindu,Kagara
Gasabo,Remera,Nyabisindu,Kinunga
Gasabo,Remera,Nyabisindu,Nyabisindu
Gasabo,Remera,Nyabisindu,Rugarama
Gasabo,Remera,Nyarutarama,Gishushu
Gasabo,Remera,Nyarutarama,Juru
Gasabo,Remera,Nyarutarama,Kamahwa
Gasabo,Remera,Nyarutarama,Kangondo I
Gasabo,Remera,Nyarutarama,Kangondo Ii
Gasabo,Remera,Nyarutarama,Kibiraro I
Gasabo,Remera,Nyarutarama,Kibiraro Ii
Gasabo,Remera,Rukiri I,Agashyitsi
Gasabo,Remera,Rukiri I,Amajyambere
Gasabo,Remera,Rukiri I,Izuba
Gasabo,Remera,Rukiri I,Gisimenti
Gasabo,Remera,Rukiri I,Ubumwe
Gasabo,Remera,Rukiri I,Ukwezi
Gasabo,Remera,Rukiri I,Urumuri
Gasabo,Remera,Rukiri Ii,Amahoro
Gasabo,Remera,Rukiri Ii,Rebero
Gasabo,Remera,Rukiri Ii,Ruturusu I
Gasabo,Remera,Rukiri Ii,Ruturusu Ii
Gasabo,Remera,Rukiri Ii,Ubumwe
Gasabo,Rusororo,Bisenga,Bisenga
Gasabo,Rusororo,Bisenga,Gakenyeri
Gasabo,Rusororo,Bisenga,Gasiza
Gasabo,Rusororo,Bisenga,Kidogo
Gasabo,Rusororo,Gasagara,Agatare
Gasabo,Rusororo,Gasagara,Gasagara
Gasabo,Rusororo,Gasagara,Kamasasa
Gasabo,Rusororo,Gasagara,Rugagi
Gasabo,Rusororo,Gasagara,Ryabazana
Gasabo,Rusororo,Kabuga I,Abatangampundu
Gasabo,Rusororo,Kabuga I,Amahoro
Gasabo,Rusororo,Kabuga I,Isangano
Gasabo,Rusororo,Kabuga I,Kabeza
Gasabo,Rusororo,Kabuga I,Kalisimbi
Gasabo,Rusororo,Kabuga I,Masango
Gasabo,Rusororo,Kabuga Ii,Bwiza
Gasabo,Rusororo,Kabuga Ii,Cyanamo
Gasabo,Rusororo,Kabuga Ii,Gatare
Gasabo,Rusororo,Kabuga Ii,Kamashashi
Gasabo,Rusororo,Kabuga Ii,Mataba
Gasabo,Rusororo,Kabuga Ii,Nyagakombe
Gasabo,Rusororo,Kabuga Ii,Ruhangare
Gasabo,Rusororo,Kinyana,Busenyi
Gasabo,Rusororo,Kinyana,Kigabiro
Gasabo,Rusororo,Kinyana,Kinyana
Gasabo,Rusororo,Kinyana,Nyagisozi
Gasabo,Rusororo,Mbandazi,Cyeru
Gasabo,Rusororo,Mbandazi,Karambo
Gasabo,Rusororo,Mbandazi,Kataruha
Gasabo,Rusororo,Mbandazi,Mugeyo
Gasabo,Rusororo,Mbandazi,Rugarama
Gasabo,Rusororo,Mbandazi,Samuduha
Gasabo,Rusororo,Nyagahinga,Gisharara
Gasabo,Rusororo,Nyagahinga,Kabutare
Gasabo,Rusororo,Nyagahinga,Kanyinya
Gasabo,Rusororo,Nyagahinga,Kigarama
Gasabo,Rusororo,Nyagahinga,Nyarucundura
Gasabo,Rusororo,Nyagahinga,Runyonza
Gasabo,Rusororo,Nyagahinga,Urumuri
Gasabo,Rusororo,Ruhanga,Kinyaga
Gasabo,Rusororo,Ruhanga,Mirama
Gasabo,Rusororo,Ruhanga,Nyagacyamo
Gasabo,Rusororo,Ruhanga,Rugende
Gasabo,Rusororo,Ruhanga,Ruhanga
Gasabo,Rutunga,Gasabo,Gasharu
Gasabo,Rutunga,Gasabo,Mulindi
Gasabo,Rutunga,Gasabo,Vugavuge
Gasabo,Rutunga,Indatemwa,Kabarera
Gasabo,Rutunga,Indatemwa,Kamusengo
Gasabo,Rutunga,Indatemwa,Karekare
Gasabo,Rutunga,Indatemwa,Karuranga
Gasabo,Rutunga,Indatemwa,Nyakabande
Gasabo,Rutunga,Kabaliza,Kabaliza
Gasabo,Rutunga,Kabaliza,Nyamise
Gasabo,Rutunga,Kabaliza,Rwanyanza
Gasabo,Rutunga,Kacyatwa,Cyili
Gasabo,Rutunga,Kacyatwa,Kacyatwa
Gasabo,Rutunga,Kacyatwa,Kandamira
Gasabo,Rutunga,Kacyatwa,Kantabana
Gasabo,Rutunga,Kacyatwa,Munini
Gasabo,Rutunga,Kibenga,Abanyangeyo
Gasabo,Rutunga,Kibenga,Kibenga
Gasabo,Rutunga,Kibenga,Nyamvumvu
Gasabo,Rutunga,Kigabiro,Kamusare
Gasabo,Rutunga,Kigabiro,Karwiru
Gasabo,Rutunga,Kigabiro,Kigabiro
Gasabo,Rutunga,Kigabiro,Rukerereza
Gasabo,Rutunga,Kigabiro,Rwintare
Kicukiro,Gahanga,Gahanga,Gahanga
Kicukiro,Gahanga,Gahanga,Gatare
Kicukiro,Gahanga,Gahanga,Gatovu
Kicukiro,Gahanga,Gahanga,Rinini
Kicukiro,Gahanga,Gahanga,Rwinanka
Kicukiro,Gahanga,Gahanga,Ubumwe
Kicukiro,Gahanga,Kagasa,Kabeza
Kicukiro,Gahanga,Kagasa,Kabidandi
Kicukiro,Gahanga,Kagasa,Kiyanja
Kicukiro,Gahanga,Kagasa,Nyacyonga
Kicukiro,Gahanga,Kagasa,Nyagafunzo
Kicukiro,Gahanga,Kagasa,Nyakuguma
Kicukiro,Gahanga,Kagasa,Rugando Ii
Kicukiro,Gahanga,Karembure,Amahoro
Kicukiro,Gahanga,Karembure,Bigo
Kicukiro,Gahanga,Karembure,Kabeza
Kicukiro,Gahanga,Karembure,Kamuyinga
Kicukiro,Gahanga,Karembure,Karembure
Kicukiro,Gahanga,Karembure,Kimena
Kicukiro,Gahanga,Karembure,Mubuga
Kicukiro,Gahanga,Karembure,Rwamaya
Kicukiro,Gahanga,Murinja,Kampuro
Kicukiro,Gahanga,Murinja,Kigasa
Kicukiro,Gahanga,Murinja,Mashyiga
Kicukiro,Gahanga,Murinja,Nyabigugu
Kicukiro,Gahanga,Murinja,Nyamuharaza
Kicukiro,Gahanga,Murinja,Rukore
Kicukiro,Gahanga,Murinja,Runyoni
Kicukiro,Gahanga,Murinja,Sabununga
Kicukiro,Gahanga,Nunga,Kigarama
Kicukiro,Gahanga,Nunga,Kinyana
Kicukiro,Gahanga,Nunga,Mugendo 
Kicukiro,Gahanga,Nunga,Nunga I
Kicukiro,Gahanga,Nunga,Nunga Ii
Kicukiro,Gahanga,Nunga,Rugasa
Kicukiro,Gahanga,Rwabutenge,Gahosha
Kicukiro,Gahanga,Rwabutenge,Gashubi
Kicukiro,Gahanga,Rwabutenge,Kaboshya
Kicukiro,Gahanga,Rwabutenge,Karambo
Kicukiro,Gahanga,Rwabutenge,Rebero
Kicukiro,Gahanga,Rwabutenge,Rugando I
Kicukiro,Gatenga,Gatenga,Amahoro
Kicukiro,Gatenga,Gatenga,Gakoki
Kicukiro,Gatenga,Gatenga,Gatenga
Kicukiro,Gatenga,Gatenga,Ihuriro
Kicukiro,Gatenga,Gatenga,Isangano
Kicukiro,Gatenga,Gatenga,Rugari
Kicukiro,Gatenga,Karambo,Gwiza
Kicukiro,Gatenga,Karambo,Ihuriro
Kicukiro,Gatenga,Karambo,Jyambere
Kicukiro,Gatenga,Karambo,Kamabuye
Kicukiro,Gatenga,Karambo,Mahoro
Kicukiro,Gatenga,Karambo,Ramiro
Kicukiro,Gatenga,Karambo,Rebero
Kicukiro,Gatenga,Karambo,Rugwiro
Kicukiro,Gatenga,Karambo,Ruhuka
Kicukiro,Gatenga,Karambo,Sangwa
Kicukiro,Gatenga,Nyanza,Bwiza
Kicukiro,Gatenga,Nyanza,Cyeza
Kicukiro,Gatenga,Nyanza,Gasabo
Kicukiro,Gatenga,Nyanza,Ihuriro
Kicukiro,Gatenga,Nyanza,Isonga
Kicukiro,Gatenga,Nyanza,Juru
Kicukiro,Gatenga,Nyanza,Marembo
Kicukiro,Gatenga,Nyanza,Murambi
Kicukiro,Gatenga,Nyanza,Nyanza
Kicukiro,Gatenga,Nyanza,Rebero
Kicukiro,Gatenga,Nyanza,Rusororo
Kicukiro,Gatenga,Nyanza,Sabaganga
Kicukiro,Gatenga,Nyanza,Taba
Kicukiro,Gatenga,Nyarurama,Bigo
Kicukiro,Gatenga,Nyarurama,Bisambu
Kicukiro,Gatenga,Nyarurama,Kabeza
Kicukiro,Gatenga,Nyarurama,Nyabikenke
Kicukiro,Gikondo,Kagunga,Gatare
Kicukiro,Gikondo,Kagunga,Kabuye I
Kicukiro,Gikondo,Kagunga,Kabuye Ii
Kicukiro,Gikondo,Kagunga,Kagunga I
Kicukiro,Gikondo,Kagunga,Kagunga Ii
Kicukiro,Gikondo,Kagunga,Rebero
Kicukiro,Gikondo,Kanserege,Kanserege I
Kicukiro,Gikondo,Kanserege,Kanserege Ii
Kicukiro,Gikondo,Kanserege,Kanserege Iii
Kicukiro,Gikondo,Kanserege,Marembo I
Kicukiro,Gikondo,Kanserege,Marembo Ii
Kicukiro,Gikondo,Kanserege,Marembo Iii
Kicukiro,Gikondo,Kinunga,Kigugu I
Kicukiro,Gikondo,Kinunga,Kigugu Ii
Kicukiro,Gikondo,Kinunga,Kigugu Iii
Kicukiro,Gikondo,Kinunga,Kinunga
Kicukiro,Gikondo,Kinunga,Ruganwa I
Kicukiro,Gikondo,Kinunga,Ruganwa Ii
Kicukiro,Gikondo,Kinunga,Ruganwa Iii
Kicukiro,Kagarama,Kanserege,Bwiza
Kicukiro,Kagarama,Kanserege,Byimana
Kicukiro,Kagarama,Kanserege,Ituze
Kicukiro,Kagarama,Kanserege,Kanserege
Kicukiro,Kagarama,Kanserege,Kinunga
Kicukiro,Kagarama,Muyange,Kamuna
Kicukiro,Kagarama,Muyange,Mugeyo
Kicukiro,Kagarama,Muyange,Muyange
Kicukiro,Kagarama,Muyange,Rugunga
Kicukiro,Kagarama,Rukatsa,Inshuti
Kicukiro,Kagarama,Rukatsa,Mpingayanyanza
Kicukiro,Kagarama,Rukatsa,Nyacyonga
Kicukiro,Kagarama,Rukatsa,Nyanza 
Kicukiro,Kagarama,Rukatsa,Rukatsa
Kicukiro,Kagarama,Rukatsa,Taba
Kicukiro,Kanombe,Busanza ,Amahoro
Kicukiro,Kanombe,Busanza ,Antene
Kicukiro,Kanombe,Busanza ,Bamporeze I
Kicukiro,Kanombe,Busanza ,Bamporeze Ii
Kicukiro,Kanombe,Busanza ,Gashyushya 
Kicukiro,Kanombe,Busanza ,Gishikiri
Kicukiro,Kanombe,Busanza ,Hope
Kicukiro,Kanombe,Busanza ,Kariyeri
Kicukiro,Kanombe,Busanza ,Nyarugugu
Kicukiro,Kanombe,Busanza ,Radari
Kicukiro,Kanombe,Busanza ,Rukore
Kicukiro,Kanombe,Kabeza,Akagera
Kicukiro,Kanombe,Kabeza,Bwiza
Kicukiro,Kanombe,Kabeza,Gasabo
Kicukiro,Kanombe,Kabeza,Giporoso I
Kicukiro,Kanombe,Kabeza,Giporoso Ii
Kicukiro,Kanombe,Kabeza,Juru
Kicukiro,Kanombe,Kabeza,Kabeza
Kicukiro,Kanombe,Kabeza,Karisimbi
Kicukiro,Kanombe,Kabeza,Muhabura
Kicukiro,Kanombe,Kabeza,Mulindi
Kicukiro,Kanombe,Kabeza,Nyarurembo
Kicukiro,Kanombe,Kabeza,Nyenyeri
Kicukiro,Kanombe,Kabeza,Rebero
Kicukiro,Kanombe,Karama,Bitare
Kicukiro,Kanombe,Karama,Byimana
Kicukiro,Kanombe,Karama,Cyurusagara
Kicukiro,Kanombe,Karama,Gakorokombe
Kicukiro,Kanombe,Karama,Gikundiro
Kicukiro,Kanombe,Karama,Gitarama
Kicukiro,Kanombe,Karama,Karama
Kicukiro,Kanombe,Karama,Nyabyunyu
Kicukiro,Kanombe,Karama,Nyarutovu
Kicukiro,Kanombe,Karama,Urukundo
Kicukiro,Kanombe,Rubirizi,Beninka
Kicukiro,Kanombe,Rubirizi,Bukunzi
Kicukiro,Kanombe,Rubirizi,Cyeru
Kicukiro,Kanombe,Rubirizi,Intwari
Kicukiro,Kanombe,Rubirizi,Itunda 
Kicukiro,Kanombe,Rubirizi,Kavumu
Kicukiro,Kanombe,Rubirizi,Susuruka
Kicukiro,Kanombe,Rubirizi,Ubumwe
Kicukiro,Kanombe,Rubirizi,Umunara
Kicukiro,Kanombe,Rubirizi,Uwabarezi
Kicukiro,Kanombe,Rubirizi,Zirakamwa
Kicukiro,Kicukiro,Gasharu,Amajyambere
Kicukiro,Kicukiro,Gasharu,Gasharu
Kicukiro,Kicukiro,Gasharu,Sakirwa
Kicukiro,Kicukiro,Gasharu,Umunyinya
Kicukiro,Kicukiro,Kagina,Gashiha
Kicukiro,Kicukiro,Kagina,Iriba
Kicukiro,Kicukiro,Kagina,Multimedia
Kicukiro,Kicukiro,Kagina,Umunyinya
Kicukiro,Kicukiro,Kagina,Umuremure
Kicukiro,Kicukiro,Kagina,Urugero
Kicukiro,Kicukiro,Kicukiro,Gasave
Kicukiro,Kicukiro,Kicukiro,Isoko
Kicukiro,Kicukiro,Kicukiro,Karisimbi
Kicukiro,Kicukiro,Kicukiro,Kicukiro
Kicukiro,Kicukiro,Kicukiro,Triangle
Kicukiro,Kicukiro,Kicukiro,Ubumwe
Kicukiro,Kicukiro,Ngoma,Ahitegeye
Kicukiro,Kicukiro,Ngoma,Intaho
Kicukiro,Kicukiro,Ngoma,Iriba
Kicukiro,Kicukiro,Ngoma,Isangano
Kicukiro,Kicukiro,Ngoma,Urugero
Kicukiro,Kigarama,Bwerankori,Gakokobe
Kicukiro,Kigarama,Bwerankori,Gatare
Kicukiro,Kigarama,Bwerankori,Imena
Kicukiro,Kigarama,Bwerankori,Ituze
Kicukiro,Kigarama,Bwerankori,Kabutare
Kicukiro,Kigarama,Bwerankori,Kimisange
Kicukiro,Kigarama,Bwerankori,Nyenyeri
Kicukiro,Kigarama,Bwerankori,Ubumenyi
Kicukiro,Kigarama,Karugira,Ibuga
Kicukiro,Kigarama,Karugira,Ihuriro
Kicukiro,Kigarama,Karugira,Murambi
Kicukiro,Kigarama,Karugira,Rutoki
Kicukiro,Kigarama,Karugira,Taba
Kicukiro,Kigarama,Karugira,Terimbere
Kicukiro,Kigarama,Karugira,Ubutare
Kicukiro,Kigarama,Karugira,Umurimo
Kicukiro,Kigarama,Kigarama,Akimana
Kicukiro,Kigarama,Kigarama,Amahoro 
Kicukiro,Kigarama,Kigarama,Byimana
Kicukiro,Kigarama,Kigarama,Indatwa
Kicukiro,Kigarama,Kigarama,Ingenzi
Kicukiro,Kigarama,Kigarama,Kabeza
Kicukiro,Kigarama,Kigarama,Karurayi
Kicukiro,Kigarama,Kigarama,Mataba
Kicukiro,Kigarama,Kigarama,Umucyo
Kicukiro,Kigarama,Nyarurama,Kamabuye
Kicukiro,Kigarama,Nyarurama,Karuyenzi
Kicukiro,Kigarama,Nyarurama,Kivu
Kicukiro,Kigarama,Nyarurama,Rebero
Kicukiro,Kigarama,Nyarurama,Twishorezo
Kicukiro,Kigarama,Nyarurama,Zuba
Kicukiro,Kigarama,Rwampara,Amajyambere
Kicukiro,Kigarama,Rwampara,Bwiza
Kicukiro,Kigarama,Rwampara,Nyarurembo
Kicukiro,Kigarama,Rwampara,Ubumwe
Kicukiro,Kigarama,Rwampara,Umutekano
Kicukiro,Kigarama,Rwampara,Urumuri
Kicukiro,Kigarama,Rwampara,Uwateke
Kicukiro,Masaka,Ayabaraya,Kababyeyi
Kicukiro,Masaka,Ayabaraya,Ayabaraya
Kicukiro,Masaka,Ayabaraya,Nyamico
Kicukiro,Masaka,Ayabaraya,Nyamyijima
Kicukiro,Masaka,Ayabaraya,Nyirakavomo
Kicukiro,Masaka,Ayabaraya,Rususa
Kicukiro,Masaka,Cyimo,Biryogo
Kicukiro,Masaka,Cyimo,Bwiza
Kicukiro,Masaka,Cyimo,Cyimo
Kicukiro,Masaka,Cyimo,Kabeza
Kicukiro,Masaka,Cyimo,Kiyovu
Kicukiro,Masaka,Cyimo,Masaka
Kicukiro,Masaka,Cyimo,Murambi
Kicukiro,Masaka,Cyimo,Nyakagunga
Kicukiro,Masaka,Cyimo,Urugwiro
Kicukiro,Masaka,Gako,Bamporeze
Kicukiro,Masaka,Gako,Butangampundu
Kicukiro,Masaka,Gako,Butare
Kicukiro,Masaka,Gako,Cyugamo
Kicukiro,Masaka,Gako,Gicaca
Kicukiro,Masaka,Gako,Gihuke
Kicukiro,Masaka,Gako,Kabeza
Kicukiro,Masaka,Gako,Kibande
Kicukiro,Masaka,Gako,Rebero
Kicukiro,Masaka,Gako,Rugende
Kicukiro,Masaka,Gako,Ruyaga
