name,label,cell
938,Kigugu Iii,Kinunga
939,Kinunga,Kinunga
940,Ruganwa I,Kinunga
941,Ruganwa Ii,Kinunga
942,Ruganwa Iii,Kinunga
943,Bwiza,Kanserege
944,Byimana,Kanserege
945,Ituze,Kanserege
946,Kanserege,Kanserege
947,Kinunga,Kanserege
948,Kamuna,Muyange
949,Mugeyo,Muyange
950,Muyange,Muyange
951,Rugunga,Muyange
952,Inshuti,Rukatsa
953,Mpingayanyanza,Rukatsa
954,Nyacyonga,Rukatsa
955,Nyanza ,Rukatsa
956,Rukatsa,Rukatsa
957,Taba,Rukatsa
958,Amahoro,Busanza 
959,Antene,Busanza 
960,Bamporeze I,Busanza 
961,Bamporeze Ii,Busanza 
962,Gashyushya ,Busanza 
963,Gishikiri,Busanza 
964,Hope,Busanza 
965,Kariyeri,Busanza 
966,Nyarugugu,Busanza 
967,Radari,Busanza 
968,Rukore,Busanza 
969,Akagera,Kabeza
970,Bwiza,Kabeza
971,Gasabo,Kabeza
972,Giporoso I,Kabeza
973,Giporoso Ii,Kabeza
974,Juru,Kabeza
975,Kabeza,Kabeza
976,Karisimbi,Kabeza
977,Muhabura,Kabeza
978,Mulindi,Kabeza
979,Nyarurembo,Kabeza
980,Nyenyeri,Kabeza
981,Rebero,Kabeza
982,Bitare,Karama
983,Byimana,Karama
984,Cyurusagara,Karama
985,Gakorokombe,Karama
986,Gikundiro,Karama
987,Gitarama,Karama
988,Karama,Karama
989,Nyabyunyu,Karama
990,Nyarutovu,Karama
991,Urukundo,Karama
992,Beninka,Rubirizi
993,Bukunzi,Rubirizi
994,Cyeru,Rubirizi
995,Intwari,Rubirizi
996,Itunda ,Rubirizi
997,Kavumu,Rubirizi
998,Susuruka,Rubirizi
999,Ubumwe,Rubirizi
1000,Umunara,Rubirizi
1001,Uwabarezi,Rubirizi
1002,Zirakamwa,Rubirizi
1003,Amajyambere,Gasharu
1004,Gasharu,Gasharu
1005,Sakirwa,Gasharu
1006,Umunyinya,Gasharu
1007,Gashiha,Kagina
1008,Iriba,Kagina
1009,Multimedia,Kagina
1010,Umunyinya,Kagina
1011,Umuremure,Kagina
1012,Urugero,Kagina
1013,Gasave,Kicukiro
1014,Isoko,Kicukiro
1015,Karisimbi,Kicukiro
1016,Kicukiro,Kicukiro
1017,Triangle,Kicukiro
1018,Ubumwe,Kicukiro
1019,Ahitegeye,Ngoma
1020,Intaho,Ngoma
1021,Iriba,Ngoma
1022,Isangano,Ngoma
1023,Urugero,Ngoma
1024,Gakokobe,Bwerankori
1025,Gatare,Bwerankori
1026,Imena,Bwerankori
1027,Ituze,Bwerankori
1028,Kabutare,Bwerankori
1029,Kimisange,Bwerankori
1030,Nyenyeri,Bwerankori
1031,Ubumenyi,Bwerankori
1032,Ibuga,Karugira
1033,Ihuriro,Karugira
1034,Murambi,Karugira
1035,Rutoki,Karugira
1036,Taba,Karugira
1037,Terimbere,Karugira
1038,Ubutare,Karugira
1039,Umurimo,Karugira
1040,Akimana,Kigarama
1041,Amahoro ,Kigarama
1042,Byimana,Kigarama
1043,Indatwa,Kigarama
1044,Ingenzi,Kigarama
1045,Kabeza,Kigarama
1046,Karurayi,Kigarama
1047,Mataba,Kigarama
1048,Umucyo,Kigarama
1049,Kamabuye,Nyarurama
1050,Karuyenzi,Nyarurama
1051,Kivu,Nyarurama
1052,Rebero,Nyarurama
1053,Twishorezo,Nyarurama
1054,Zuba,Nyarurama
1055,Amajyambere,Rwampara
1056,Bwiza,Rwampara
1057,Nyarurembo,Rwampara
1058,Ubumwe,Rwampara
1059,Umutekano,Rwampara
1060,Urumuri,Rwampara
1061,Uwateke,Rwampara
1062,Kababyeyi,Ayabaraya
1063,Ayabaraya,Ayabaraya
1064,Nyamico,Ayabaraya
1065,Nyamyijima,Ayabaraya
1066,Nyirakavomo,Ayabaraya
1067,Rususa,Ayabaraya
1068,Biryogo,Cyimo
1069,Bwiza,Cyimo
1070,Cyimo,Cyimo
1071,Kabeza,Cyimo
1072,Kiyovu,Cyimo
1073,Masaka,Cyimo
1074,Murambi,Cyimo
1075,Nyakagunga,Cyimo
1076,Urugwiro,Cyimo
1077,Bamporeze,Gako
1078,Butangampundu,Gako
1079,Butare,Gako
1080,Cyugamo,Gako
1081,Gicaca,Gako
1082,Gihuke,Gako
1083,Kabeza,Gako
1084,Kibande,Gako
1085,Rebero,Gako
1086,Rugende,Gako
1087,Ruyaga,Gako
1088,Gitaraga,Gitaraga
1089,Kabeza,Gitaraga
1090,Kajevuba,Gitaraga
1091,Nyakarambi,Gitaraga
1092,Nyange,Gitaraga
1093,Ruhanga,Gitaraga
1094,Rwintare,Gitaraga
1095,Kabeza,Mbabe
1096,Kamashashi,Mbabe
1097,Mbabe,Mbabe
1098,Murambi,Mbabe
1099,Ngarama,Mbabe
1100,Sangano,Mbabe
1101,Cyankongi,Rusheshe
1102,Cyeru,Rusheshe
1103,Gatare,Rusheshe
1104,Kagese,Rusheshe
1105,Kanyetabi,Rusheshe
1106,Mubano,Rusheshe
1107,Ruhosha,Rusheshe
1108,Byimana,Gatare
1109,Gatare,Gatare
1110,Imena,Gatare
1111,Kamahoro,Gatare
1112,Kigarama,Gatare
1113,Rugunga,Gatare
1114,Rurembo,Gatare
1115,Taba,Gatare
1116,Buhoro,Niboye
1117,Gaseke,Niboye
1118,Gateke,Niboye
1119,Gorora,Niboye
1120,Kigabiro,Niboye
1121,Kinunga,Niboye
1122,Kiruhura,Niboye
1123,Munini,Niboye
1124,Murehe,Niboye
1125,Mwijabo,Niboye
1126,Mwijuto,Niboye
1127,Nyarubande,Niboye
1128,Rwezamenyo,Niboye
1129,Sovu,Niboye
1130,Taba,Niboye
1131,Amahoro,Nyakabanda
1132,Amarebe,Nyakabanda
1133,Amarembo,Nyakabanda
1134,Bigabiro,Nyakabanda
1135,Bukinanyana,Nyakabanda
1136,Bumanzi,Nyakabanda
1137,Bwiza,Nyakabanda
1138,Gatsibo,Nyakabanda
1139,Gikundiro,Nyakabanda
1140,Indakemwa,Nyakabanda
1141,Indamutsa,Nyakabanda
1142,Indatwa,Nyakabanda
1143,Inyarurembo,Nyakabanda
1144,Isangano,Nyakabanda
1145,Karama,Nyakabanda
1146,Kinyana,Nyakabanda
1147,Rugwiro,Nyakabanda
1148,Umurava,Nyakabanda
1149,Akindege,Kamashashi 
1150,Indatwa,Kamashashi 
1151,Intwari,Kamashashi 
1152,Kabagendwa,Kamashashi 
1153,Kibaya,Kamashashi 
1154,Mukoni,Kamashashi 
1155,Mulindi,Kamashashi 
1156,Umucyo,Kamashashi 
1157,Uruhongore,Kamashashi 
1158,Gasaraba,Nonko
1159,Gihanga,Nonko
1160,Gitara,Nonko
1161,Kavumu,Nonko
1162,Mahoro,Nonko
1163,Nyarutovu,Nonko
1164,Rugali,Nonko
1165,Runyonza,Nonko
1166,Gabiro,Rwimbogo
1167,Kabaya,Rwimbogo
1168,Kanogo,Rwimbogo
1169,Marembo,Rwimbogo
1170,Umushumba Mwiza,Rwimbogo
1171,Nyandungu,Rwimbogo
1172,Ruragendwa,Rwimbogo
1173,Rwinyana,Rwimbogo
1174,Rwinyange,Rwimbogo
1175,Rwiza,Rwimbogo
1176,Urwibutso,Rwimbogo
1177,Bigega,Gahondo
1178,Bugura,Gahondo
1179,Kamatovu,Gahondo
1180,Karama,Gahondo
1181,Kavumu,Gahondo
1182,Kibaga,Gahondo
1183,Kiberinka,Gahondo
1184,Nyakwibereka,Gahondo
1185,Nyarutovu,Gahondo
1186,Akirabo,Kavumu
1187,Gihisi A,Kavumu
1188,Gihisi B,Kavumu
1189,Karukoranya A,Kavumu
1190,Karukoranya B,Kavumu
1191,Majyambere,Kavumu
1192,Mugandamure A,Kavumu
1193,Mugandamure B,Kavumu
1194,Mukoni,Kavumu
1195,Nyagatovu,Kavumu
1196,Nyamagana B,Kavumu
1197,Rukandiro,Kavumu
1198,Ruvumera,Kavumu
1199,Kavumu,Kavumu
1200,Nyamagana A,Kavumu
1201,Kabuzuru,Kibinja
1202,Kigarama,Kibinja
1203,Mukindo,Kibinja
1204,Ngorongari,Kibinja
1205,Rebero,Kibinja
1206,Rugarama,Kibinja
1207,Rugari A,Kibinja
1208,Rugari B,Kibinja
1209,Bunyeshywa,Nyanza
1210,Gakenyeri A,Nyanza
1211,Gakenyeri B,Nyanza
1212,Gatare,Nyanza
1213,Gatsinsino,Nyanza
1214,Gatunguru,Nyanza
1215,Gishike,Nyanza
1216,Kavumu,Nyanza
1217,Kigarama,Nyanza
1218,Kivumu,Nyanza
1219,Mugonzi,Nyanza
1220,Nyanza,Nyanza
1221,Nyarunyinya,Nyanza
1222,Rubona,Nyanza
1223,Bukinankwavu,Rwesero
1224,Gahanda,Rwesero
1225,Gisando,Rwesero
1226,Kabona,Rwesero
1227,Kidaturwa,Rwesero
1228,Murambi,Rwesero
1229,Mwima,Rwesero
1230,Nyabisindu,Rwesero
1231,Rugarama,Rwesero
1232,Rukari,Rwesero
1233,Rwesero,Rwesero
1234,Taba,Rwesero
1235,Gitega,Gitovu
1236,Kabeza,Gitovu
1237,Kayenzi,Gitovu
1238,Muhindo,Gitovu
1239,Musumba,Gitovu
1240,Nazareti,Gitovu
1241,Nyacyonga,Gitovu
1242,Nyagasambu,Gitovu
1243,Rushoka,Gitovu
1244,Gitwa,Kimirama
1245,Kimirama,Kimirama
1246,Kireranyana,Kimirama
1247,Ndamira,Kimirama
1248,Nyamiyonga,Kimirama
1249,Nyarugenge,Kimirama
1250,Rugarama,Kimirama
1251,Busoro,Masangano
1252,Bweramana,Masangano
1253,Gikombe,Masangano
1254,Masangano,Masangano
1255,Murambi,Masangano
1256,Nyarugunga,Masangano
1257,Runyonza,Masangano
1258,Shinga,Masangano
1259,Kagarama,Munyinya
1260,Karambi,Munyinya
1261,Kigali,Munyinya
1262,Kivugiza,Munyinya
1263,Rwara,Munyinya
1264,Cyamugani,Rukingiro
1265,Cyuriro,Rukingiro
1266,Gasambu,Rukingiro
1267,Runazi,Rukingiro
1268,Rwanamiza,Rukingiro
1269,Rwangoga,Rukingiro
1270,Gahogo,Shyira
1271,Kinkanga,Shyira
1272,Nyamoyaga,Shyira
1273,Rucyamo,Shyira
1274,Rusharu,Shyira
1275,Saruduha,Shyira
1276,Gahengeri,Kadaho
1277,Gasenyi,Kadaho
1278,Gataba,Kadaho
1279,Gitega,Kadaho
1280,Kabere,Kadaho
1281,Kabeza,Kadaho
1282,Kadaho,Kadaho
1283,Nyabisazi,Kadaho
1284,Nyabyiyoni,Kadaho
1285,Butembo,Karama
1286,Cyarera,Karama
1287,Gahondo,Karama
1288,Gatongati,Karama
1289,Kamabuye,Karama
1290,Kamonyi,Karama
1291,Karama,Karama
1292,Nyabinombe,Karama
1293,Kabuga,Nyabinyenga
1294,Kandihe,Nyabinyenga
1295,Karehe,Nyabinyenga
1296,Kimiyumbu,Nyabinyenga
1297,Nyabinyenga,Nyabinyenga
1298,Rugwa,Nyabinyenga
1299,Rwamagana,Nyabinyenga
1300,Taba,Nyabinyenga
1301,Kabyuma,Nyarurama
1302,Kigarama,Nyarurama
1303,Kirombozi,Nyarurama
1304,Nyakabingo,Nyarurama
1305,Rugote,Nyarurama
1306,Ruvuzo,Nyarurama
1307,Rwabatwa,Nyarurama
1308,Rwamiko,Nyarurama
1309,Bikombe,Rubona
1310,Bugarama,Rubona
1311,Gahunga,Rubona
1312,Karambo,Rubona
1313,Kavumu,Rubona
1314,Murambi,Rubona
1315,Nyabishike,Rubona
1316,Nyaminazi,Rubona
1317,Nyarutovu,Rubona
1318,Rugendabari,Rubona
1319,Gasagara,Cyeru
1320,Gisika,Cyeru
1321,Kamatamu,Cyeru
1322,Karama,Cyeru
1323,Matara,Cyeru
1324,Muyebe,Cyeru
1325,Nyamunini,Cyeru
1326,Rutete,Cyeru
1327,Binyana,Mbuye
1328,Gako,Mbuye
1329,Gihama,Mbuye
1330,Karambi,Mbuye
1331,Karehe,Mbuye
1332,Kigarama,Mbuye
1333,Mukoni,Mbuye
1334,Rukore,Mbuye
1335,Gatongati,Mututu
1336,Gicumbi,Mututu
1337,Kabeza,Mututu
1338,Kanyinya,Mututu
1339,Kivugiza,Mututu
1340,Masangano,Mututu
1341,Bigarama,Rwotso
1342,Kabuga,Rwotso
1343,Kibilizi,Rwotso
1344,Mubano,Rwotso
1345,Mubuga,Rwotso
1346,Mutima,Rwotso
1347,Nyarurama,Rwotso
1348,Runyonza,Rwotso
1349,Rusagara,Rwotso
1350,Saruhembe,Rwotso
1351,Butatsinda,Butansinda
1352,Gitare,Butansinda
1353,Shusho,Butansinda
1354,Karama,Butansinda
1355,Karambo,Butansinda
1356,Kayange,Butansinda
1357,Kibaza,Butansinda
1358,Kigoma,Butansinda
1359,Marongi,Butansinda
1360,Mataba,Butansinda
1361,Nyesonga,Butansinda
1362,Buruba,Butara
1363,Butara,Butara
1364,Gasharu,Butara
1365,Kavumu,Butara
1366,Kigufi,Butara
1367,Kirundo,Butara
1368,Nyabusheshe,Butara
1369,Runyinya,Butara
1370,Birembo,Gahombo
1371,Cyingina,Gahombo
1372,Gashikiri,Gahombo
1373,Gicunshu,Gahombo
1374,Gisore,Gahombo
1375,Karugando,Gahombo
1376,Kaziba,Gahombo
1377,Kirerabana,Gahombo
1378,Nyagacyamo,Gahombo
1379,Rugarama,Gahombo
1380,Serivise,Gahombo
1381,Bugarura,Gasoro
1382,Bwambika,Gasoro
1383,Gisoro,Gasoro
1384,Giturwa,Gasoro
1385,Kabacuzi,Gasoro
1386,Kajevuba,Gasoro
1387,Kinene,Gasoro
1388,Mutende,Gasoro
1389,Nyabubare,Gasoro
1390,Nyakabungo,Gasoro
1391,Runyanzige,Gasoro
1392,Sholi,Gasoro
1393,Akana Ka Mulinja,Mulinja
1394,Akintare,Mulinja
1395,Buharankakara,Mulinja
1396,Buhoro,Mulinja
1397,Burambi,Mulinja
1398,Karama,Mulinja
1399,Kigarama,Mulinja
1400,Muramba,Mulinja
1401,Nyarukurazo,Mulinja
1402,Sabununga,Mulinja
1403,Birambo,Cyerezo
1404,Bweramana,Cyerezo
1405,Cyerezo,Cyerezo
1406,Cyikirehe,Cyerezo
1407,Cyumba,Cyerezo
1408,Gasharu,Cyerezo
1409,Kamabuye,Cyerezo
1410,Karambi,Cyerezo
1411,Nyarutovu,Cyerezo
1412,Cyahafi,Gatagara
1413,Gatagara,Gatagara
1414,Kamushatsi,Gatagara
1415,Karama ,Gatagara
1416,Karuhwanya,Gatagara
1417,Kinyogoto,Gatagara
1418,Muhororo ,Gatagara
1419,Nyamiyaga  ,Gatagara
1420,Nyamuko,Gatagara
1421,Gahoko,Kiruli
1422,Kaganza,Kiruli
1423,Kiganda ,Kiruli
1424,Kigarama,Kiruli
1425,Masambu,Kiruli
1426,Muganza,Kiruli
1427,Murehe  ,Kiruli
1428,Muturirwa,Kiruli
1429,Nkiko,Kiruli
1430,Nyabishinge,Kiruli
1431,Nyankunamirwa,Kiruli
1432,Birembo ,Mpanga
1433,Karambi,Mpanga
1434,Kinyinya,Mpanga
1435,Mataba,Mpanga
1436,Nkinda,Mpanga
1437,Nyakabuye,Mpanga
1438,Nyamazi,Mpanga
1439,Remera,Mpanga
1440,Bikire,Ngwa
1441,Biroro,Ngwa
1442,Gasiza,Ngwa
1443,Kagwa  A,Ngwa
1444,Karambi  A,Ngwa
1445,Karenge,Ngwa
1446,Kidaturwa,Ngwa
1447,Kigarama,Ngwa
1448,Mwanabiri,Ngwa
1449,Nyarunyinya A,Ngwa
1450,Rutete,Ngwa
1451,Cyimana,Nkomero
1452,Gisuma,Nkomero
1453,Kabarima,Nkomero
1454,Kibonde,Nkomero
1455,Kigarama,Nkomero
1456,Nyacyoma,Nkomero
1457,Nyakabungo,Nkomero
1458,Nyankokoma,Nkomero
1459,Nzuki,Nkomero
1460,Ruhosha,Nkomero
1461,Buhaza,Gati
1462,Kimfizi,Gati
1463,Kinyoni,Gati
1464,Ruyenzi,Gati
1465,Rwabihanga,Gati
1466,Bugina,Migina
1467,Kalilisi,Migina
1468,Kavumu,Migina
1469,Kinyana,Migina
1470,Musenyi,Migina
1471,Gihama,Nyamiyaga
1472,Kabuye,Nyamiyaga
1473,Kiniga,Nyamiyaga
1474,Nzovi,Nyamiyaga
1475,Rugese,Nyamiyaga
1476,Cyegera,Nyamure
1477,Gatare,Nyamure
1478,Gituza,Nyamure
1479,Kanyundo,Nyamure
1480,Nyarugunga,Nyamure
1481,Jari,Nyundo
1482,Nyundo,Nyundo
1483,Mugari,Nyundo
1484,Muyira,Nyundo
1485,Nzoga,Nyundo
1486,Gakindo,Bugali
1487,Gisayura,Bugali
1488,Kabusheja,Bugali
1489,Kiruhura,Bugali
1490,Marabage,Bugali
1491,Ndago,Bugali
1492,Nkomane,Bugali
1493,Nyabitare,Bugali
1494,Rugarama,Bugali
1495,Bayi,Cyotamakara
1496,Kankima,Cyotamakara
1497,Karuyumbo,Cyotamakara
1498,Misasa,Cyotamakara
1499,Mpande,Cyotamakara
1500,Nyabigugu,Cyotamakara
1501,Nyarutovu,Cyotamakara
1502,Ruyenzi,Cyotamakara
1503,Rwimpundu,Cyotamakara
1504,Bukinanyana,Kagunga
1505,Kamabuye,Kagunga
1506,Kimigunga,Kagunga
1507,Ntebe,Kagunga
1508,Nyakabungo,Kagunga
1509,Nyamirama,Kagunga
1510,Nyamirambo,Kagunga
1511,Nyamizi,Kagunga
1512,Nyarubuye,Kagunga
1513,Rusasa,Kagunga
1514,Samuduha,Kagunga
1515,Gasharu,Katarara
1516,Kagarama,Katarara
1517,Kamabuye,Katarara
1518,Muhero,Katarara
1519,Munyiginya,Katarara
1520,Muyenzi,Katarara
1521,Nkombe,Katarara
1522,Rebero,Katarara
1523,Rukoma,Katarara
1524,Rusebeya,Katarara
1525,Gatare,Gahunga
1526,Gihara,Gahunga
1527,Gituntu,Gahunga
1528,Kagarama,Gahunga
1529,Kigohe,Gahunga
1530,Mweya,Gahunga
1531,Nyamugari,Gahunga
1532,Uwarukara,Gahunga
1533,Cyahafi,Kabirizi
1534,Gihimbi,Kabirizi
1535,Kabuye,Kabirizi
1536,Muhaga,Kabirizi
1537,Nyagatovu,Kabirizi
1538,Nyamabuye,Kabirizi
1539,Nyaruvumu,Kabirizi
1540,Gatoki,Kabuga
1541,Mirehe,Kabuga
1542,Murandaryi,Kabuga
1543,Mwokora,Kabuga
1544,Nyamitobo,Kabuga
1545,Uwabushingwe,Kabuga
1546,Uwagisozi,Kabuga
1547,Uwimpura,Kabuga
1548,Busenyeye,Kirambi
1549,Bweru,Kirambi
1550,Gasharu,Kirambi
1551,Gasiza,Kirambi
1552,Jarama,Kirambi
1553,Mpaza,Kirambi
1554,Murende,Kirambi
1555,Mwezi,Kirambi
1556,Rwankuba,Kirambi
1557,Rwimbazi,Kirambi
1558,Gashyenzi,Rurangazi
1559,Kami,Rurangazi
1560,Kigarama,Rurangazi
1561,Musongati,Rurangazi
1562,Nyamagana,Rurangazi
1563,Nyarutovu,Rurangazi
1564,Nyaruvumu,Rurangazi
1565,Rugarama,Rurangazi
1566,Bisambu,Gacu
1567,Gisake,Gacu
1568,Karehe,Gacu
1569,Nyamiyaga,Gacu
1570,Gakoni,Gishike
1571,Gasiza A,Gishike
1572,Gasiza B,Gishike
1573,Karambo A,Gishike
1574,Karambo B,Gishike
1575,Karusimbi,Gishike
1576,Rwamushumba,Gishike
1577,Kabisine,Mubuga
1578,Kadusenyi,Mubuga
1579,Karwiru,Mubuga
1580,Nyamiseke,Mubuga
1581,Kirwa,Mushirarungu
1582,Nyabubare,Mushirarungu
1583,Nyamivumu A,Mushirarungu
1584,Nyamuvumu B,Mushirarungu
1585,Cyarwa,Nyarusange
1586,Kamushi,Nyarusange
1587,Kamuvunyi A,Nyarusange
1588,Kamuvunyi B,Nyarusange
1589,Karambi,Nyarusange
1590,Kavumu A,Nyarusange
1591,Kavumu B,Nyarusange
1592,Kigarama,Runga
1593,Murambi,Runga
1594,Ndago,Runga
1595,Rugarama  A,Runga
1596,Rugarama B,Runga
1597,Curusi,Cyiri
1598,Cyendajuru,Cyiri
1599,Cyimpuga,Cyiri
1600,Katiro,Cyiri
1601,Kigitega,Cyiri
1602,Kinyana,Cyiri
1603,Murambi,Cyiri
1604,Musambi,Cyiri
1605,Sanzu,Cyiri
1606,Agasenyi,Gasagara
1607,Karukambira,Gasagara
1608,Bibungo,Gasagara
1609,Gasagara,Gasagara
1610,Karehe,Gasagara
1611,Mugusa,Gasagara
1612,Remera,Gasagara
1613,Mubezi,Gasagara
1614,Gahabwa,Gikonko
1615,Karubondo,Gikonko
1616,Manyinya,Gikonko
1617,Rugarama,Gikonko
1618,Runyinya,Gikonko
1619,Bukorota,Mbogo
1620,Buremera,Mbogo
1621,Kirivuga,Mbogo
1622,Mbogo,Mbogo
1623,Nyakabuye,Mbogo
1624,Nyiramageni,Mbogo
1625,Rwatano,Mbogo
1626,Rwintare,Mbogo
1627,Busave,Gabiro
1628,Kigozi,Gabiro
1629,Kivugiza,Gabiro
1630,Kurugogwe,Gabiro
1631,Nyamure,Gabiro
1632,Nyundo,Gabiro
1633,Ruhina,Gabiro
1634,Kurutare,Gabiro
1635,Rweza,Gabiro
1636,Tamba,Gabiro
1637,Zamwe,Gabiro
1638,Hemba,Nyabitare
1639,Kabuga,Nyabitare
1640,Kanombe,Nyabitare
1641,Mutobo,Nyabitare
1642,Mwiba,Nyabitare
1643,Ndaro,Nyabitare
1644,Nyabisindu,Nyabitare
1645,Nyirakanywero,Nyabitare
1646,Rwinkwavu,Nyabitare
1647,Ryarugaju,Nyabitare
1648,Banga,Nyakibungo
1649,Gicaca,Nyakibungo
1650,Kavumu,Nyakibungo
1651,Kibindyi,Nyakibungo
1652,Munyinya,Nyakibungo
1653,Nkunamo,Nyakibungo
1654,Nyakibungo,Nyakibungo
1655,Nyarurama,Nyakibungo
1656,Rebero,Nyakibungo
1657,Rugarama,Nyakibungo
1658,Rusasa,Nyakibungo
1659,Cyamanyeri,Nyeranzi
1660,Gikuyo,Nyeranzi
1661,Gishya,Nyeranzi
1662,Gitekateke,Nyeranzi
1663,Kabungo,Nyeranzi
1664,Kagoma,Nyeranzi
1665,Kavumu,Nyeranzi
1666,Kigarama,Nyeranzi
1667,Muduha,Nyeranzi
1668,Muyinza,Nyeranzi
1669,Nyabyunyu,Nyeranzi
1670,Rebero,Nyeranzi
1671,Rugogwe,Nyeranzi
1672,Rwanza,Nyeranzi
1673,Rwegura,Nyeranzi
1674,Sakara,Nyeranzi
1675,Agacyamu,Akaboti
1676,Agataba,Akaboti
1677,Akabuga,Akaboti
1678,Akayenzi,Akaboti
1679,Gatare,Akaboti
1680,Impinga,Akaboti
1681,Rugarama,Akaboti
1682,Ruhuha,Akaboti
1683,Akakinka,Bwiza
1684,Akambogo,Bwiza
1685,Gitwa,Bwiza
1686,Kimanama,Bwiza
1687,Mbeho,Bwiza
1688,Nyakibungo,Bwiza
1689,Nyaruhengeri,Bwiza
1690,Akayenzi,Sabusaro
1691,Gikore,Sabusaro
1692,Muhororo,Sabusaro
1693,Nyamure,Sabusaro
1694,Nyarunazi,Sabusaro
1695,Ruhangaye,Sabusaro
1696,Agatare,Umunini
1697,Akabagari,Umunini
1698,Gisororo,Umunini
1699,Kaburanjwiri,Umunini
1700,Kaduha,Umunini
1701,Kamugani,Umunini
1702,Kigarama,Umunini
1703,Nyange,Umunini
1704,Buhoro,Duwani
1705,Burashi,Duwani
1706,Cyahafi,Duwani
1707,Duwani,Duwani
1708,Karambo,Duwani
1709,Kinteko,Duwani
1710,Kivumu,Duwani
1711,Mubuga,Duwani
1712,Murambi,Duwani
1713,Rwuya,Duwani
1714,Taba,Duwani
1715,Burashi,Kibirizi
1716,Gasagara,Kibirizi
1717,Kabakobwa,Kibirizi
1718,Kigarama,Kibirizi
1719,Mareba,Kibirizi
1720,Mbeho,Kibirizi
1721,Ruhuha,Kibirizi
1722,Shenyeri,Kibirizi
1723,Torero,Kibirizi
1724,Agahumiro,Muyira
1725,Agasharu,Muyira
1726,Akagarama,Muyira
1727,Akayohani,Muyira
1728,Akirasaniro,Muyira
1729,Impinga,Muyira
1730,Nyagasozi,Muyira
1731,Nyagisasa,Muyira
1732,Rwinzuki,Muyira
1733,Itaba,Muyira
1734,Zihare,Muyira
1735,Agatongati,Ruturo
1736,Akabuhuzu,Ruturo
1737,Akamuzenga,Ruturo
1738,Akarugaju,Ruturo
1739,Impinga,Ruturo
1740,Kabagoti,Ruturo
1741,Karengera,Ruturo
1742,Kigarama,Ruturo
1743,Ntobo,Ruturo
1744,Nyabununi,Ruturo
1745,Rubazi,Ruturo
1746,Agahehe,Agahabwa
1747,Kabacuzi,Agahabwa
1748,Kamutozo,Agahabwa
1749,Kamweko,Agahabwa
1750,Nyamabuye,Agahabwa
1751,Ruhuha,Agahabwa
1752,Taba,Agahabwa
1753,Agasharu,Gatovu
1754,Agatare,Gatovu
1755,Akamana,Gatovu
1756,Gitozo,Gatovu
1757,Janja,Gatovu
1758,Kigarama,Gatovu
1759,Taba,Gatovu
1760,Akadogo,Impinga
1761,Akakijugujugu,Impinga
1762,Ikidashya,Impinga
1763,Icyijana,Impinga
1764,Nyamirama,Impinga
1765,Rugeragere,Impinga
1766,Akabahizi,Nyabikenke
1767,Akimbaka,Nyabikenke
1768,Impinga,Nyabikenke
1769,Rutare,Nyabikenke
1770,Rutaza,Nyabikenke
1771,Shyombo,Nyabikenke
1772,Umurangara,Nyabikenke
1773,Ruyenzi,Nyabikenke
1774,Akadogo,Rubona
1775,Kashyaga,Rubona
1776,Gaharanyonga,Rubona
1777,Gatongati,Rubona
1778,Murehe,Rubona
1779,Nyakabuye,Rubona
1780,Agasharu,Rusagara
1781,Akajwiga,Rusagara
1782,Akatera,Rusagara
1783,Kigarama,Rusagara
1784,Nyarukurazo,Rusagara
1785,Nyarunyinya,Rusagara
1786,Gakomeye,Gakoma
1787,Gatare,Gakoma
1788,Kinamba,Gakoma
1789,Kivomo,Gakoma
1790,Kizenga,Gakoma
1791,Rebero,Gakoma
1792,Rugenge,Gakoma
1793,Rugwiza,Gakoma
1794,Ruhuha,Gakoma
1795,Sokofi,Gakoma
1796,Buye,Kabumbwe
1797,Gahararo,Kabumbwe
1798,Kabuga,Kabumbwe
1799,Kirwa,Kabumbwe
1800,Muhabura,Kabumbwe
1801,Munopfu,Kabumbwe
1802,Nunga,Kabumbwe
1803,Nyarugenge,Kabumbwe
1804,Buhima,Mamba
1805,Gakoma,Mamba
1806,Gatovu,Mamba
1807,Kamudogo,Mamba
1808,Karama,Mamba
1809,Kirase,Mamba
1810,Mashenyi,Mamba
1811,Nyarugenge,Mamba
1812,Rugunga,Mamba
1813,Butezi,Muyaga
1814,Cadi,Muyaga
1815,Cyarwa,Muyaga
1816,Kabeza,Muyaga
1817,Kibumba,Muyaga
1818,Mutori,Muyaga
1819,Nyamirama,Muyaga
1820,Ruhamagariro,Muyaga
1821,Shyembe,Muyaga
1822,Gatare,Ramba
1823,Gatoke,Ramba
1824,Kayenzi,Ramba
1825,Kigangazi,Ramba
1826,Murama,Ramba
1827,Murambi,Ramba
1828,Nyiramageni,Ramba
1829,Runazi,Ramba
1830,Rurama,Ramba
1831,Rusave,Ramba
1832,Rwimvubu,Ramba
1833,Byiza,Cyumba
1834,Cyumba,Cyumba
1835,Gitwa,Cyumba
1836,Kabacuzi,Cyumba
1837,Kamabango,Cyumba
1838,Musatsi,Cyumba
1839,Mutorerwa,Cyumba
1840,Nyagatovu,Cyumba
1841,Nyiraburiba,Cyumba
1842,Rugantete,Cyumba
1843,Rutare,Cyumba
1844,Rwimisambi,Cyumba
1845,Agasharu,Muganza
1846,Agatongati,Muganza
1847,Amajuri,Muganza
